log2FoldChange,lfcSE,pvalue,padj,Domain,Phylum,KEGG_pathway,KEGG_Pathway_Name,Level1,Level2
0.364229847,0.227753138,0.109769315,0.148379762,Archaea,Euryarchaeota,ko03420,Nucleotide excision repair,Genetic Information Processing,Replication and repair
-0.359023811,0.091819531,9.23e-05,0.000211805,Bacteria,Firmicutes,ko04934,Cushing syndrome,Human Diseases,Endocrine and metabolic disease
-0.359023811,0.091819531,9.23e-05,0.000211805,Bacteria,Firmicutes,ko05211,Renal cell carcinoma,Human Diseases,Cancer: specific types
-0.134416676,0.163872583,0.412072941,0.473021681,Bacteria,Fusobacteria,ko04934,Cushing syndrome,Human Diseases,Endocrine and metabolic disease
0.12977339,0.144870477,0.37036543,0.431054425,Bacteria,Fusobacteria,ko05200,Pathways in cancer,Human Diseases,Cancer: overview
-0.134416676,0.163872583,0.412072941,0.473021681,Bacteria,Fusobacteria,ko05211,Renal cell carcinoma,Human Diseases,Cancer: specific types
0.63111401,0.130137982,1.24e-06,4.42e-06,Bacteria,Spirochaetes,ko03010,Ribosome,Genetic Information Processing,Translation
-0.271781204,0.130117696,0.03673171,0.054312408,Bacteria,Firmicutes,ko00791,Atrazine degradation,Metabolism,Xenobiotics biodegradation and metabolism
1.024629968,0.203900756,5.03e-07,1.98e-06,Bacteria,Verrucomicrobia,ko00230,Purine metabolism,Metabolism,Nucleotide metabolism
0.994211917,0.137787616,5.37e-13,9.6e-12,Bacteria,Verrucomicrobia,ko01100,Metabolic pathways Major,Metabolism,Global and overview maps
0.758447242,0.152726097,6.83e-07,2.59e-06,Bacteria,Spirochaetes,ko02024,Quorum sensing,Cellular Processes,Cellular community - prokaryotes
-0.013118723,0.173905089,0.939867734,0.950622736,Bacteria,Fusobacteria,ko00790,Folate biosynthesis,Metabolism,Metabolism of cofactors and vitamins
-1.071353321,0.36809708,0.003608297,0.006392874,Bacteria,Proteobacteria,ko04917,Prolactin signaling pathway,Organismal Systems,Endocrine system
-0.099190607,0.151787432,0.513444516,0.570454068,Bacteria,Synergistetes,ko00710,Carbon fixation in photosynthetic organisms,Metabolism,Energy metabolism
1.267520347,0.260538667,1.14e-06,4.14e-06,Bacteria,Spirochaetes,ko00790,Folate biosynthesis,Metabolism,Metabolism of cofactors and vitamins
0.298913471,0.189605072,0.114909313,0.154539913,Bacteria,Fusobacteria,ko03430,Mismatch repair,Genetic Information Processing,Replication and repair
0.380274062,0.087319404,1.33e-05,3.62e-05,Bacteria,Firmicutes,ko00361,Chlorocyclohexane and chlorobenzene degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.354488073,0.127871356,0.005567467,0.009473625,Bacteria,Tenericutes,ko00010,Glycolysis / Gluconeogenesis,Metabolism,Carbohydrate metabolism
0.171944902,0.157214182,0.27408727,0.334970817,Bacteria,Tenericutes,ko00710,Carbon fixation in photosynthetic organisms,Metabolism,Energy metabolism
0.378710484,0.128172072,0.003129696,0.005607371,Bacteria,Tenericutes,ko01120,Microbial metabolism in diverse environments,Metabolism,Global and overview maps
0.428539239,0.126733141,0.000721096,0.001439478,Bacteria,Tenericutes,ko01200,Carbon metabolism,Metabolism,Global and overview maps
0.402930328,0.135090519,0.002857467,0.005154455,Bacteria,Tenericutes,ko01230,Biosynthesis of amino acids,Metabolism,Global and overview maps
-0.083482506,0.140456005,0.552266238,0.608487247,Bacteria,Tenericutes,ko04066,HIF-1 signaling pathway,Environmental Information Processing,Signal transduction
0.872782136,0.171223326,3.44e-07,1.43e-06,Bacteria,Spirochaetes,ko03430,Mismatch repair,Genetic Information Processing,Replication and repair
0.764649837,0.13897926,3.76e-08,1.99e-07,Bacteria,Spirochaetes,ko00230,Purine metabolism,Metabolism,Nucleotide metabolism
0.088388273,0.155752612,0.570380346,0.624552739,Bacteria,Tenericutes,ko00040,Pentose and glucuronate interconversions,Metabolism,Carbohydrate metabolism
-0.007803714,0.139739988,0.955465659,0.962117635,Bacteria,Tenericutes,ko00051,Fructose and mannose metabolism,Metabolism,Carbohydrate metabolism
0.096381835,0.158482834,0.543085901,0.598787019,Bacteria,Fusobacteria,ko03060,Protein export,Genetic Information Processing,"Folding, sorting and degradation"
0.059808376,0.166077386,0.718754753,0.762867786,Bacteria,Fusobacteria,ko03070,Bacterial secretion system,Environmental Information Processing,Membrane transport
-1.356160866,0.145093557,9.03e-21,1.2e-18,Bacteria,Actinobacteria,ko04068,FoxO signaling pathway,Environmental Information Processing,Signal transduction
-0.218595518,0.072961967,0.002735284,0.004950896,Bacteria,Actinobacteria,ko04151,PI3K-Akt signaling pathway,Environmental Information Processing,Signal transduction
-0.154927167,0.088880723,0.081317764,0.11201434,Bacteria,Actinobacteria,ko04910,Insulin signaling pathway,Organismal Systems,Endocrine system
-0.785715388,0.105242246,8.28e-14,1.97e-12,Bacteria,Actinobacteria,ko04964,Proximal tubule bicarbonate reclamation,Organismal Systems,Excretory system
0.966052754,0.179118512,6.91e-08,3.4e-07,Bacteria,Bacteroidetes,ko05120,Epithelial cell signaling in Helicobacter pylori infection,Human Diseases,Infectious disease: bacterial
-0.748793443,0.270105108,0.005567371,0.009473625,Bacteria,Proteobacteria,ko00253,Tetracycline biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
-0.097157019,0.359068102,0.786713283,0.824003182,Bacteria,Proteobacteria,ko01057,Biosynthesis of type II polyketide products,Metabolism,Metabolism of terpenoids and polyketides
-1.278910873,0.149699543,1.31e-17,9.89e-16,Bacteria,Actinobacteria,ko05200,Pathways in cancer,Human Diseases,Cancer: overview
1.089698027,0.162550745,2.03e-11,2.51e-10,Bacteria,Bacteroidetes,ko04626,Plant-pathogen interaction,Organismal Systems,Environmental adaptation
1.066011318,0.181347061,4.15e-09,2.78e-08,Bacteria,Bacteroidetes,ko05133,Pertussis,Human Diseases,Infectious disease: bacterial
-0.557719839,0.085821435,8.11e-11,8.38e-10,Bacteria,Actinobacteria,ko05152,Tuberculosis,Human Diseases,Infectious disease: bacterial
0.703107972,0.189253545,0.000203072,0.000436015,Bacteria,Bacteroidetes,ko00332,Carbapenem biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
-0.025236103,0.136740463,0.853578272,0.878992253,Bacteria,Fusobacteria,ko00261,Monobactam biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
-0.245906408,0.177659745,0.166314819,0.214083234,Bacteria,Fusobacteria,ko04930,Type II diabetes mellitus,Human Diseases,Endocrine and metabolic disease
-0.245906408,0.177659745,0.166314819,0.214083234,Bacteria,Fusobacteria,ko05165,Human papillomavirus infection,Human Diseases,Infectious disease: viral
-0.245906408,0.177659745,0.166314819,0.214083234,Bacteria,Fusobacteria,ko05203,Viral carcinogenesis,Human Diseases,Cancer: overview
-0.124162802,0.171468207,0.468994776,0.530327426,Bacteria,Fusobacteria,ko05230,Central carbon metabolism in cancer,Human Diseases,Cancer: overview
-0.189861272,0.274113172,0.488536589,0.546597548,Bacteria,Fusobacteria,ko05111,Biofilm formation - Vibrio cholerae,Cellular Processes,Cellular community - prokaryotes
0.142869955,0.152741817,0.349598186,0.411702971,Bacteria,Bacteroidetes,ko00966,Glucosinolate biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.037742804,0.187267135,0.84027224,0.866973498,Bacteria,Fusobacteria,ko03030,DNA replication,Genetic Information Processing,Replication and repair
0.185405963,0.079581326,0.019818458,0.031004097,Bacteria,Bacteroidetes,ko04940,Type I diabetes mellitus,Human Diseases,Endocrine and metabolic disease
0.52364099,0.079552405,4.63e-11,5.13e-10,Bacteria,Spirochaetes,ko00680,Methane metabolism,Metabolism,Energy metabolism
0.576594432,0.204994834,0.004912339,0.008458368,Archaea,Euryarchaeota,ko00710,Carbon fixation in photosynthetic organisms,Metabolism,Energy metabolism
0.798644296,0.147474735,6.11e-08,3.03e-07,Bacteria,Spirochaetes,ko02020,Two-component system,Environmental Information Processing,Signal transduction
0.633257654,0.199348442,0.001489934,0.00281865,Bacteria,Spirochaetes,ko02025,Biofilm formation - Pseudomonas aeruginosa,Cellular Processes,Cellular community - prokaryotes
0.433016565,0.150040697,0.003901795,0.006866986,Bacteria,Spirochaetes,ko02040,Flagellar assembly,Cellular Processes,Cell motility
0.873109718,0.177968283,9.3e-07,3.47e-06,Bacteria,Spirochaetes,ko05111,Biofilm formation - Vibrio cholerae,Cellular Processes,Cellular community - prokaryotes
-0.143076342,0.294369375,0.626936274,0.676699872,Bacteria,Fusobacteria,ko02025,Biofilm formation - Pseudomonas aeruginosa,Cellular Processes,Cellular community - prokaryotes
-0.806612632,0.148760328,5.89e-08,2.94e-07,Bacteria,Actinobacteria,ko00405,Phenazine biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.120037131,0.244569387,0.62356075,0.673513343,Archaea,Euryarchaeota,ko03030,DNA replication,Genetic Information Processing,Replication and repair
-0.393738815,0.174384763,0.023953519,0.036609076,Bacteria,Fusobacteria,ko00480,Glutathione metabolism,Metabolism,Metabolism of other amino acids
-0.573436597,0.100136892,1.03e-08,6.35e-08,Bacteria,Actinobacteria,ko04930,Type II diabetes mellitus,Human Diseases,Endocrine and metabolic disease
-0.573436597,0.100136892,1.03e-08,6.35e-08,Bacteria,Actinobacteria,ko05165,Human papillomavirus infection,Human Diseases,Infectious disease: viral
-0.573436597,0.100136892,1.03e-08,6.35e-08,Bacteria,Actinobacteria,ko05203,Viral carcinogenesis,Human Diseases,Cancer: overview
0.616996892,0.176237517,0.000463621,0.000942045,Bacteria,Fibrobacteres,ko02024,Quorum sensing,Cellular Processes,Cellular community - prokaryotes
0.780346103,0.137451741,1.37e-08,8.25e-08,Bacteria,Firmicutes,ko00621,Dioxin degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.181341376,0.180167689,0.314168181,0.375820733,Bacteria,Actinobacteria,ko04917,Prolactin signaling pathway,Organismal Systems,Endocrine system
0.421692316,0.08705156,1.27e-06,4.54e-06,Bacteria,Actinobacteria,ko00950,Isoquinoline alkaloid biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.243807129,0.121647803,0.04504811,0.065096769,Bacteria,Bacteroidetes,ko00510,N-Glycan biosynthesis,Metabolism,Glycan biosynthesis and metabolism
0.574513293,0.157352759,0.000261103,0.000547318,Archaea,Euryarchaeota,ko05111,Biofilm formation - Vibrio cholerae,Cellular Processes,Cellular community - prokaryotes
0.604874406,0.164037568,0.000226545,0.000483802,Bacteria,Bacteroidetes,ko00120,Primary bile acid biosynthesis,Metabolism,Lipid metabolism
0.604874406,0.164037568,0.000226545,0.000483802,Bacteria,Bacteroidetes,ko00121,Secondary bile acid biosynthesis,Metabolism,Lipid metabolism
0.383196587,0.125424913,0.002249201,0.004141758,Bacteria,Spirochaetes,ko03018,RNA degradation,Genetic Information Processing,"Folding, sorting and degradation"
0.116570775,0.129224463,0.367014489,0.427467095,Bacteria,Spirochaetes,ko04212,Longevity regulating pathway - worm,Organismal Systems,Aging
0.054963526,0.139655016,0.693901172,0.738953658,Bacteria,Spirochaetes,ko04940,Type I diabetes mellitus,Human Diseases,Endocrine and metabolic disease
0.089069902,0.126445013,0.481173684,0.541788628,Bacteria,Spirochaetes,ko05152,Tuberculosis,Human Diseases,Infectious disease: bacterial
0.824232204,0.134257215,8.29e-10,6.88e-09,Bacteria,Bacteroidetes,ko04141,Protein processing in endoplasmic reticulum,Genetic Information Processing,"Folding, sorting and degradation"
0.239422047,0.286915158,0.404016273,0.465452491,Bacteria,Fusobacteria,ko00940,Phenylpropanoid biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.250831768,0.285334824,0.379358602,0.439591796,Bacteria,Fusobacteria,ko00941,Flavonoid biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.250831768,0.285334824,0.379358602,0.439591796,Bacteria,Fusobacteria,ko00945,"Stilbenoid, diarylheptanoid and gingerol biosynthesis",Metabolism,Biosynthesis of other secondary metabolites
0.105622977,0.166787369,0.526551312,0.581766067,Bacteria,Synergistetes,ko00450,Selenocompound metabolism,Metabolism,Metabolism of other amino acids
-0.277433831,0.098396134,0.00480895,0.008289316,Bacteria,Actinobacteria,ko00473,D-Alanine metabolism,Metabolism,Metabolism of other amino acids
-0.854477511,0.216842412,8.13e-05,0.000189652,Bacteria,Proteobacteria,ko00908,Zeatin biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
0.595181326,0.19059198,0.001791372,0.003333419,Bacteria,Fibrobacteres,ko00051,Fructose and mannose metabolism,Metabolism,Carbohydrate metabolism
1.235618265,0.304789588,5.03e-05,0.000121003,Bacteria,Lentisphaerae,ko00040,Pentose and glucuronate interconversions,Metabolism,Carbohydrate metabolism
-0.135709961,0.136185009,0.319001561,0.381315915,Bacteria,Proteobacteria,ko01052,Type I polyketide structures,Metabolism,Metabolism of terpenoids and polyketides
-1.843784865,0.417704757,1.01e-05,2.82e-05,Bacteria,Proteobacteria,ko05164,Influenza A,Human Diseases,Infectious disease: viral
0.479693155,0.132184702,0.000284564,0.000593162,Bacteria,Candidatus Saccharibacteria,ko03010,Ribosome,Genetic Information Processing,Translation
-0.806980056,0.177070751,5.18e-06,1.55e-05,Bacteria,Proteobacteria,ko00361,Chlorocyclohexane and chlorobenzene degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.705772193,0.165552799,2.02e-05,5.32e-05,Bacteria,Spirochaetes,ko00920,Sulfur metabolism,Metabolism,Energy metabolism
0.577027706,0.188327549,0.002184296,0.004031571,Archaea,Euryarchaeota,ko00970,Aminoacyl-tRNA biosynthesis,Genetic Information Processing,Translation
0.956239679,0.183692072,1.93e-07,8.49e-07,Bacteria,Verrucomicrobia,ko01110,Biosynthesis of secondary metabolites,Metabolism,Global and overview maps
0.931875291,0.188783728,7.97e-07,2.99e-06,Bacteria,Verrucomicrobia,ko01120,Microbial metabolism in diverse environments,Metabolism,Global and overview maps
0.77987002,0.159309534,9.81e-07,3.64e-06,Bacteria,Verrucomicrobia,ko01130,Biosynthesis of antibiotics,Metabolism,Global and overview maps
-0.069474002,0.117571031,0.554580132,0.610191556,Bacteria,Synergistetes,ko00680,Methane metabolism,Metabolism,Energy metabolism
-1.295246239,0.391161001,0.00092868,0.00181738,Bacteria,Proteobacteria,ko05143,African trypanosomiasis,Human Diseases,Infectious disease: parasitic
-0.958513927,0.212652954,6.56e-06,1.89e-05,Archaea,Euryarchaeota,ko04141,Protein processing in endoplasmic reticulum,Genetic Information Processing,"Folding, sorting and degradation"
0.692491302,0.113978581,1.24e-09,9.73e-09,Bacteria,Spirochaetes,ko00240,Pyrimidine metabolism,Metabolism,Nucleotide metabolism
0.802990197,0.204591974,8.68e-05,0.000200698,Bacteria,Spirochaetes,ko03020,RNA polymerase,Genetic Information Processing,Transcription
-0.720609212,0.316905846,0.022972567,0.035177435,Bacteria,Proteobacteria,ko04976,Bile secretion,Organismal Systems,Digestive system
0.712036589,0.127662272,2.44e-08,1.37e-07,Bacteria,Bacteroidetes,ko00750,Vitamin B6 metabolism,Metabolism,Metabolism of cofactors and vitamins
0.482846345,0.134977334,0.000347241,0.000715622,Bacteria,Tenericutes,ko00680,Methane metabolism,Metabolism,Energy metabolism
-0.002777985,0.156819842,0.985866611,0.98772908,Bacteria,Tenericutes,ko03018,RNA degradation,Genetic Information Processing,"Folding, sorting and degradation"
0.314706053,0.109930592,0.004199546,0.007320478,Archaea,Euryarchaeota,ko03018,RNA degradation,Genetic Information Processing,"Folding, sorting and degradation"
-0.253346274,0.13328676,0.057333326,0.081082064,Bacteria,Fusobacteria,ko00072,Synthesis and degradation of ketone bodies,Metabolism,Lipid metabolism
0.056310333,0.09978686,0.572545838,0.62649273,Archaea,Euryarchaeota,ko00260,"Glycine, serine and threonine metabolism",Metabolism,Amino acid metabolism
0.66355443,0.175081552,0.000150663,0.000333852,Bacteria,Bacteroidetes,ko00908,Zeatin biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
-0.849504155,0.193251465,1.1e-05,3.04e-05,Bacteria,Proteobacteria,ko01054,Nonribosomal peptide structures,Metabolism,Metabolism of terpenoids and polyketides
-1.019462318,0.231546525,1.07e-05,2.96e-05,Bacteria,Proteobacteria,ko01053,Biosynthesis of siderophore group nonribosomal peptides,Metabolism,Metabolism of terpenoids and polyketides
-0.335234064,0.162879928,0.039574123,0.057976454,Bacteria,Fusobacteria,ko00460,Cyanoamino acid metabolism,Metabolism,Metabolism of other amino acids
0.053275554,0.110208191,0.628805856,0.678257707,Bacteria,Bacteroidetes,ko00380,Tryptophan metabolism,Metabolism,Amino acid metabolism
-0.265375368,0.111353917,0.017164244,0.027145439,Bacteria,Bacteroidetes,ko00903,Limonene and pinene degradation,Metabolism,Metabolism of terpenoids and polyketides
-0.265375368,0.111353917,0.017164244,0.027145439,Bacteria,Bacteroidetes,ko00981,Insect hormone biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
0.170373727,0.149191318,0.253461705,0.313331447,Bacteria,Synergistetes,ko02010,ABC transporters,Environmental Information Processing,Membrane transport
-0.349349824,0.124687122,0.005081654,0.008702811,Bacteria,Actinobacteria,ko01502,Vancomycin resistance,Human Diseases,Drug resistance: antimicrobial
0.504950205,0.143182625,0.000420906,0.000860747,Bacteria,Bacteroidetes,ko01502,Vancomycin resistance,Human Diseases,Drug resistance: antimicrobial
-0.273434031,0.095065689,0.004024128,0.007066654,Bacteria,Firmicutes,ko00643,Styrene degradation,Metabolism,Xenobiotics biodegradation and metabolism
1.086205107,0.207379842,1.63e-07,7.35e-07,Bacteria,Bacteroidetes,ko00984,Steroid degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.571716246,0.12850092,8.62e-06,2.43e-05,Bacteria,Bacteroidetes,ko03020,RNA polymerase,Genetic Information Processing,Transcription
-0.679522984,0.136018933,5.86e-07,2.25e-06,Bacteria,Firmicutes,ko04013,MAPK signaling pathway - fly,Environmental Information Processing,Signal transduction
-0.778887625,0.126526143,7.46e-10,6.35e-09,Bacteria,Firmicutes,ko04211,Longevity regulating pathway,Organismal Systems,Aging
-0.500751571,0.11968834,2.87e-05,7.36e-05,Bacteria,Firmicutes,ko05016,Huntington disease,Human Diseases,Neurodegenerative disease
