log2FoldChange,lfcSE,pvalue,padj,Domain,Phylum,KEGG_pathway,KEGG_Pathway_Name,Level1,Level2
0.193157977,0.09269511,0.037178456,0.044675057,Bacteria,Fusobacteria,ko05146,Amoebiasis,Human Diseases,Infectious disease: parasitic
-1.276651614,0.139564479,5.83e-20,1.58e-19,Archaea,Euryarchaeota,ko00521,Streptomycin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
-0.020239697,0.116334976,0.861882949,0.876125151,Bacteria,Spirochaetes,ko04141,Protein processing in endoplasmic reticulum,Genetic Information Processing,"Folding, sorting and degradation"
0.003360782,0.115524771,0.976791662,0.979311675,Bacteria,Spirochaetes,ko04612,Antigen processing and presentation,Organismal Systems,Immune system
0.003360782,0.115524771,0.976791662,0.979311675,Bacteria,Spirochaetes,ko04657,IL-17 signaling pathway,Organismal Systems,Immune system
0.003360782,0.115524771,0.976791662,0.979311675,Bacteria,Spirochaetes,ko04659,Th17 cell differentiation,Organismal Systems,Immune system
0.003360782,0.115524771,0.976791662,0.979311675,Bacteria,Spirochaetes,ko04914,Progesterone-mediated oocyte maturation,Organismal Systems,Endocrine system
0.003360782,0.115524771,0.976791662,0.979311675,Bacteria,Spirochaetes,ko04915,Estrogen signaling pathway,Organismal Systems,Endocrine system
0.003360782,0.115524771,0.976791662,0.979311675,Bacteria,Spirochaetes,ko05200,Pathways in cancer,Human Diseases,Cancer: overview
0.003360782,0.115524771,0.976791662,0.979311675,Bacteria,Spirochaetes,ko05215,Prostate cancer,Human Diseases,Cancer: specific types
-0.092420885,0.104623238,0.377037141,0.409225856,Bacteria,Fusobacteria,ko04152,AMPK signaling pathway,Environmental Information Processing,Signal transduction
0.296055044,0.152228214,0.051797777,0.061505829,Bacteria,Candidatus Saccharibacteria,ko01503,Cationic antimicrobial peptide (CAMP) resistance,Human Diseases,Drug resistance: antimicrobial
-0.096862864,0.116819722,0.407010858,0.44025508,Bacteria,Candidatus Saccharibacteria,ko02020,Two-component system,Environmental Information Processing,Signal transduction
0.108535126,0.123136373,0.378089376,0.410015884,Bacteria,Verrucomicrobia,ko00910,Nitrogen metabolism,Metabolism,Energy metabolism
0.272086906,0.084503285,0.00128263,0.00171527,Bacteria,Spirochaetes,ko00460,Cyanoamino acid metabolism,Metabolism,Metabolism of other amino acids
-0.396618852,0.112827904,0.000439332,0.000613777,Bacteria,Candidatus Saccharibacteria,ko03410,Base excision repair,Genetic Information Processing,Replication and repair
-0.421535741,0.066511964,2.33e-10,4.53e-10,Bacteria,Candidatus Saccharibacteria,ko03430,Mismatch repair,Genetic Information Processing,Replication and repair
1.234269532,0.195940358,2.99e-10,5.79e-10,Bacteria,Tenericutes,ko00330,Arginine and proline metabolism,Metabolism,Amino acid metabolism
1.428754331,0.205248415,3.38e-12,6.99e-12,Bacteria,Tenericutes,ko00360,Phenylalanine metabolism,Metabolism,Amino acid metabolism
-0.611026443,0.101301551,1.62e-09,3.06e-09,Archaea,Euryarchaeota,ko00450,Selenocompound metabolism,Metabolism,Metabolism of other amino acids
-1.68383006,0.129786506,1.72e-38,7.23e-38,Bacteria,Synergistetes,ko00071,Fatty acid degradation,Metabolism,Lipid metabolism
-1.671161104,0.154322056,2.51e-27,8.29e-27,Bacteria,Proteobacteria,ko00513,Various types of N-glycan biosynthesis,Metabolism,Glycan biosynthesis and metabolism
-1.702007362,0.154898273,4.37e-28,1.46e-27,Bacteria,Proteobacteria,ko00604,Glycosphingolipid biosynthesis - ganglio series,Metabolism,Glycan biosynthesis and metabolism
-0.791825924,0.128823575,7.92e-10,1.51e-09,Bacteria,Synergistetes,ko00261,Monobactam biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
-0.099460267,0.077203831,0.197647993,0.221074731,Bacteria,Firmicutes,ko00140,Steroid hormone biosynthesis,Metabolism,Lipid metabolism
-0.917867858,0.12726405,5.5e-13,1.18e-12,Archaea,Euryarchaeota,ko00790,Folate biosynthesis,Metabolism,Metabolism of cofactors and vitamins
0.965635376,0.206732674,3e-06,4.73e-06,Bacteria,Tenericutes,ko00630,Glyoxylate and dicarboxylate metabolism,Metabolism,Carbohydrate metabolism
0.289924588,0.169703034,0.087557859,0.101564986,Bacteria,Tenericutes,ko00670,One carbon pool by folate,Metabolism,Metabolism of cofactors and vitamins
0.164459327,0.218158765,0.450938356,0.481059312,Bacteria,Tenericutes,ko01523,Antifolate resistance,Human Diseases,Drug resistance: antineoplastic
-2.344520386,0.158220035,1.12e-49,5.56e-49,Bacteria,Proteobacteria,ko01057,Biosynthesis of type II polyketide products,Metabolism,Metabolism of terpenoids and polyketides
-0.349626318,0.074337091,2.56e-06,4.07e-06,Bacteria,Candidatus Saccharibacteria,ko00010,Glycolysis / Gluconeogenesis,Metabolism,Carbohydrate metabolism
0.223986597,0.119701243,0.061315476,0.072401618,Bacteria,Candidatus Saccharibacteria,ko00260,"Glycine, serine and threonine metabolism",Metabolism,Amino acid metabolism
-0.055894295,0.108630375,0.606876931,0.639047105,Bacteria,Candidatus Saccharibacteria,ko00680,Methane metabolism,Metabolism,Energy metabolism
-0.223441658,0.073978012,0.002524583,0.003322553,Bacteria,Candidatus Saccharibacteria,ko01120,Microbial metabolism in diverse environments,Metabolism,Global and overview maps
-0.331028912,0.072631714,5.17e-06,7.99e-06,Bacteria,Candidatus Saccharibacteria,ko01200,Carbon metabolism,Metabolism,Global and overview maps
-1.863897833,0.155194589,3.15e-33,1.18e-32,Archaea,Euryarchaeota,ko04112,Cell cycle - Caulobacter,Cellular Processes,Cell growth and death
-2.175843421,0.175155633,1.98e-35,7.85e-35,Bacteria,Proteobacteria,ko00624,Polycyclic aromatic hydrocarbon degradation,Metabolism,Xenobiotics biodegradation and metabolism
-2.593065731,0.173642095,2e-50,1.01e-49,Bacteria,Proteobacteria,ko00965,Betalain biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
-0.621099851,0.09028717,6.02e-12,1.23e-11,Bacteria,Fibrobacteres,ko00550,Peptidoglycan biosynthesis,Metabolism,Glycan biosynthesis and metabolism
0.763706507,0.17951033,2.1e-05,3.14e-05,Bacteria,Fusobacteria,ko00908,Zeatin biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
-1.022023742,0.074734062,1.42e-42,6.32e-42,Archaea,Euryarchaeota,ko03430,Mismatch repair,Genetic Information Processing,Replication and repair
-1.943793026,0.108758271,1.93e-71,1.41e-70,Bacteria,Proteobacteria,ko00472,D-Arginine and D-ornithine metabolism,Metabolism,Metabolism of other amino acids
-0.639760768,0.136651392,2.85e-06,4.49e-06,Bacteria,Candidatus Saccharibacteria,ko00450,Selenocompound metabolism,Metabolism,Metabolism of other amino acids
-0.579102036,0.073955138,4.86e-15,1.11e-14,Bacteria,Candidatus Saccharibacteria,ko00970,Aminoacyl-tRNA biosynthesis,Genetic Information Processing,Translation
-1.491595893,0.178327259,6.04e-17,1.49e-16,Bacteria,Proteobacteria,ko00364,Fluorobenzoate degradation,Metabolism,Xenobiotics biodegradation and metabolism
-0.382689893,0.18419024,0.037738084,0.045261966,Bacteria,Fusobacteria,ko00311,Penicillin and cephalosporin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.244610799,0.109084902,0.024936234,0.03037366,Bacteria,Verrucomicrobia,ko00052,Galactose metabolism,Metabolism,Carbohydrate metabolism
-0.600308098,0.057682243,2.3e-25,7.31e-25,Bacteria,Firmicutes,ko04013,MAPK signaling pathway - fly,Environmental Information Processing,Signal transduction
1.567866411,0.157218293,2.01e-23,6.03e-23,Bacteria,Bacteroidetes,ko00601,Glycosphingolipid biosynthesis - lacto and neolacto series,Metabolism,Glycan biosynthesis and metabolism
-1.583081541,0.111749787,1.48e-45,6.79e-45,Bacteria,Proteobacteria,ko00908,Zeatin biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
0.627246447,0.160653713,9.45e-05,0.0001365,Bacteria,Candidatus Saccharibacteria,ko02024,Quorum sensing,Cellular Processes,Cellular community - prokaryotes
-0.67928453,0.146188655,3.37e-06,5.3e-06,Archaea,Euryarchaeota,ko04066,HIF-1 signaling pathway,Environmental Information Processing,Signal transduction
-3.972111021,0.144059562,2.37e-167,2.05e-165,Bacteria,Proteobacteria,ko04924,Renin secretion,Organismal Systems,Endocrine system
-2.973050841,0.179226231,8.47e-62,5.15e-61,Bacteria,Proteobacteria,ko05142,Chagas disease (American trypanosomiasis),Human Diseases,Infectious disease: parasitic
-3.972111021,0.144059562,2.37e-167,2.05e-165,Bacteria,Proteobacteria,ko05410,Hypertrophic cardiomyopathy (HCM),Human Diseases,Cardiovascular disease
0.398279506,0.138076455,0.00392054,0.005099912,Bacteria,Fusobacteria,ko05132,Salmonella infection,Human Diseases,Infectious disease: bacterial
-1.140186466,0.123242257,2.21e-20,6.08e-20,Bacteria,Lentisphaerae,ko05134,Legionellosis,Human Diseases,Infectious disease: bacterial
-0.102573754,0.129852205,0.429570443,0.460478265,Bacteria,Verrucomicrobia,ko00520,Amino sugar and nucleotide sugar metabolism,Metabolism,Carbohydrate metabolism
-0.413085851,0.114962365,0.000326608,0.000458984,Bacteria,Synergistetes,ko02020,Two-component system,Environmental Information Processing,Signal transduction
-0.207653575,0.103801935,0.045448583,0.054236826,Bacteria,Fibrobacteres,ko00520,Amino sugar and nucleotide sugar metabolism,Metabolism,Carbohydrate metabolism
0.758843466,0.118585788,1.56e-10,3.05e-10,Bacteria,Fibrobacteres,ko01503,Cationic antimicrobial peptide (CAMP) resistance,Human Diseases,Drug resistance: antimicrobial
-0.105678688,0.119922226,0.378195039,0.410015884,Bacteria,Candidatus Melainabacteria,ko00720,Carbon fixation pathways in prokaryotes,Metabolism,Energy metabolism
0.460591396,0.244815741,0.05992027,0.070841881,Bacteria,Fusobacteria,ko01054,Nonribosomal peptide structures,Metabolism,Metabolism of terpenoids and polyketides
-0.722019878,0.104636104,5.19e-12,1.06e-11,Bacteria,Synergistetes,ko00540,Lipopolysaccharide biosynthesis,Metabolism,Glycan biosynthesis and metabolism
0.39275708,0.107044139,0.000243393,0.00034407,Archaea,Euryarchaeota,ko00061,Fatty acid biosynthesis,Metabolism,Lipid metabolism
0.02674209,0.085448552,0.754310061,0.774619971,Archaea,Euryarchaeota,ko00071,Fatty acid degradation,Metabolism,Lipid metabolism
0.02674209,0.085448552,0.754310061,0.774619971,Archaea,Euryarchaeota,ko01212,Fatty acid metabolism,Metabolism,Global and overview maps
0.388936862,0.106605528,0.000263905,0.000372514,Archaea,Euryarchaeota,ko03320,PPAR signaling pathway,Organismal Systems,Endocrine system
0.317503464,0.110936509,0.004209389,0.005460752,Archaea,Euryarchaeota,ko04146,Peroxisome,Cellular Processes,Transport and catabolism
0.39275708,0.107044139,0.000243393,0.00034407,Archaea,Euryarchaeota,ko04216,Ferroptosis,Cellular Processes,Cell growth and death
0.39275708,0.107044139,0.000243393,0.00034407,Archaea,Euryarchaeota,ko04714,Thermogenesis,Organismal Systems,Environmental adaptation
0.39275708,0.107044139,0.000243393,0.00034407,Archaea,Euryarchaeota,ko04920,Adipocytokine signaling pathway,Organismal Systems,Endocrine system
-1.232912785,0.100677407,1.76e-34,6.81e-34,Archaea,Euryarchaeota,ko00261,Monobactam biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
-1.295235185,0.143253116,1.54e-19,4.11e-19,Bacteria,Proteobacteria,ko04918,Thyroid hormone synthesis,Organismal Systems,Endocrine system
-0.075678161,0.100814047,0.452850804,0.482720226,Bacteria,Spirochaetes,ko00540,Lipopolysaccharide biosynthesis,Metabolism,Glycan biosynthesis and metabolism
0.022212272,0.132867351,0.867231331,0.880154416,Bacteria,Fibrobacteres,ko05111,Biofilm formation - Vibrio cholerae,Cellular Processes,Cellular community - prokaryotes
-0.02109512,0.208061035,0.919241592,0.928492435,Bacteria,Tenericutes,ko00790,Folate biosynthesis,Metabolism,Metabolism of cofactors and vitamins
-0.311597361,0.220613643,0.157828678,0.17841096,Bacteria,Planctomycetes,ko02020,Two-component system,Environmental Information Processing,Signal transduction
-2.159493942,0.14688932,6.3e-49,3.07e-48,Bacteria,Proteobacteria,ko00592,alpha-Linolenic acid metabolism,Metabolism,Lipid metabolism
-2.141007616,0.144714071,1.58e-49,7.85e-49,Bacteria,Proteobacteria,ko00642,Ethylbenzene degradation,Metabolism,Xenobiotics biodegradation and metabolism
-1.101065334,0.162564747,1.26e-11,2.54e-11,Archaea,Euryarchaeota,ko03013,RNA transport,Genetic Information Processing,Translation
-3.275996903,0.156848026,7.11e-97,8.22e-96,Bacteria,Proteobacteria,ko04974,Protein digestion and absorption,Organismal Systems,Digestive system
0.997981728,0.229676396,1.39e-05,2.1e-05,Bacteria,Bacteroidetes,ko04622,RIG-I-like receptor signaling pathway,Organismal Systems,Immune system
-1.059730332,0.182413629,6.27e-09,1.13e-08,Archaea,Euryarchaeota,ko04152,AMPK signaling pathway,Environmental Information Processing,Signal transduction
-1.000628497,0.20257854,7.83e-07,1.28e-06,Archaea,Euryarchaeota,ko04921,Oxytocin signaling pathway,Organismal Systems,Endocrine system
-1.286594764,0.139258823,2.49e-20,6.82e-20,Bacteria,Actinobacteria,ko00621,Dioxin degradation,Metabolism,Xenobiotics biodegradation and metabolism
-1.244314987,0.151954943,2.64e-16,6.37e-16,Bacteria,Actinobacteria,ko00622,Xylene degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.964742495,0.218872398,1.04e-05,1.58e-05,Bacteria,Tenericutes,ko00640,Propanoate metabolism,Metabolism,Carbohydrate metabolism
-0.389550568,0.141832009,0.006022329,0.007646193,Bacteria,Verrucomicrobia,ko00500,Starch and sucrose metabolism,Metabolism,Carbohydrate metabolism
0.790158569,0.127980277,6.66e-10,1.27e-09,Bacteria,Actinobacteria,ko00365,Furfural degradation,Metabolism,Xenobiotics biodegradation and metabolism
-0.125863744,0.127880491,0.325002715,0.355786554,Bacteria,Candidatus Saccharibacteria,ko00520,Amino sugar and nucleotide sugar metabolism,Metabolism,Carbohydrate metabolism
-0.631065717,0.106256433,2.87e-09,5.32e-09,Bacteria,Bacteroidetes,ko04214,Apoptosis - fly,Cellular Processes,Cell growth and death
-0.905778989,0.156709796,7.47e-09,1.34e-08,Bacteria,Proteobacteria,ko04150,mTOR signaling pathway,Environmental Information Processing,Signal transduction
-0.193251427,0.115868451,0.095345111,0.110396555,Bacteria,Candidatus Saccharibacteria,ko00550,Peptidoglycan biosynthesis,Metabolism,Glycan biosynthesis and metabolism
-0.58651497,0.121572975,1.4e-06,2.28e-06,Bacteria,Lentisphaerae,ko00511,Other glycan degradation,Metabolism,Glycan biosynthesis and metabolism
-0.895953606,0.10919501,2.3e-16,5.57e-16,Bacteria,Chloroflexi,ko01100,Metabolic pathways Major,Metabolism,Global and overview maps
-1.102695228,0.111791075,5.97e-23,1.76e-22,Bacteria,Actinobacteria,ko00930,Caprolactam degradation,Metabolism,Xenobiotics biodegradation and metabolism
-0.388736522,0.08401247,3.71e-06,5.81e-06,Bacteria,Lentisphaerae,ko00230,Purine metabolism,Metabolism,Nucleotide metabolism
-0.26367336,0.118326054,0.025856341,0.031426413,Bacteria,Spirochaetes,ko00410,beta-Alanine metabolism,Metabolism,Metabolism of other amino acids
-0.844867305,0.111951669,4.46e-14,9.84e-14,Bacteria,Spirochaetes,ko00525,Acarbose and validamycin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
-0.470212544,0.1181836,6.93e-05,0.00010112,Bacteria,Spirochaetes,ko01055,Biosynthesis of vancomycin group antibiotics,Metabolism,Metabolism of terpenoids and polyketides
-1.60733393,0.143264879,3.28e-29,1.12e-28,Bacteria,Proteobacteria,ko01059,Biosynthesis of enediyne antibiotics,Metabolism,Metabolism of terpenoids and polyketides
0.279606129,0.091235243,0.002179085,0.002871815,Bacteria,Spirochaetes,ko00360,Phenylalanine metabolism,Metabolism,Amino acid metabolism
0.187706767,0.090132803,0.037291555,0.044782742,Bacteria,Spirochaetes,ko00401,Novobiocin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.231077871,0.098775221,0.01931311,0.023776695,Bacteria,Spirochaetes,ko00950,Isoquinoline alkaloid biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.073873225,0.090471224,0.414192291,0.447114719,Bacteria,Spirochaetes,ko00960,"Tropane, piperidine and pyridine alkaloid biosynthesis",Metabolism,Biosynthesis of other secondary metabolites
-0.4767044,0.082741557,8.34e-09,1.5e-08,Bacteria,Synergistetes,ko01501,beta-Lactam resistance,Human Diseases,Drug resistance: antimicrobial
-0.401999398,0.129548083,0.001915112,0.002532676,Bacteria,Lentisphaerae,ko00260,"Glycine, serine and threonine metabolism",Metabolism,Amino acid metabolism
-0.544760325,0.122333987,8.47e-06,1.29e-05,Bacteria,Lentisphaerae,ko00300,Lysine biosynthesis,Metabolism,Amino acid metabolism
-0.038686327,0.167581395,0.817430585,0.833604345,Bacteria,Bacteroidetes,ko00404,Staurosporine biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
-0.533531089,0.148200797,0.000318149,0.000448088,Bacteria,Fibrobacteres,ko01501,beta-Lactam resistance,Human Diseases,Drug resistance: antimicrobial
-0.051121187,0.129881653,0.693877695,0.718753267,Bacteria,Fibrobacteres,ko00040,Pentose and glucuronate interconversions,Metabolism,Carbohydrate metabolism
1.003761702,0.249563018,5.77e-05,8.49e-05,Bacteria,Tenericutes,ko05206,MicroRNAs in cancer,Human Diseases,Cancer: overview
0.976656796,0.123600146,2.75e-15,6.36e-15,Bacteria,Spirochaetes,ko00332,Carbapenem biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
1.96340711,0.220814935,6.02e-19,1.57e-18,Bacteria,Tenericutes,ko00910,Nitrogen metabolism,Metabolism,Energy metabolism
-0.487315945,0.172593943,0.004750505,0.006125228,Archaea,Euryarchaeota,ko00920,Sulfur metabolism,Metabolism,Energy metabolism
-0.051278658,0.115879446,0.658114921,0.688817319,Bacteria,Fibrobacteres,ko03030,DNA replication,Genetic Information Processing,Replication and repair
-0.401853572,0.106048147,0.000151042,0.00021592,Bacteria,Fibrobacteres,ko03410,Base excision repair,Genetic Information Processing,Replication and repair
-0.728572444,0.137680702,1.21e-07,2.07e-07,Archaea,Euryarchaeota,ko05203,Viral carcinogenesis,Human Diseases,Cancer: overview
1.061528218,0.242993263,1.25e-05,1.89e-05,Bacteria,Tenericutes,ko00380,Tryptophan metabolism,Metabolism,Amino acid metabolism
1.061528218,0.242993263,1.25e-05,1.89e-05,Bacteria,Tenericutes,ko00627,Aminobenzoate degradation,Metabolism,Xenobiotics biodegradation and metabolism
1.061528218,0.242993263,1.25e-05,1.89e-05,Bacteria,Tenericutes,ko00643,Styrene degradation,Metabolism,Xenobiotics biodegradation and metabolism
